YEAR,Month,Day,Surface Pressure,Wind Speed at 10 Meters,Precipitation Corrected,Specific Humidity at 2 Meters,Earth Skin Temperature
2020,10,7,90.59,5.33,0.0,5.25,18.39
2020,10,8,90.25,3.84,0.0,6.47,16.98
2020,10,9,89.96,5.48,0.0,4.03,18.64
2020,10,10,90.2,5.22,0.0,6.16,17.56
2020,10,11,89.61,6.7,1.16,5.8,14.59
2020,10,12,90.32,5.63,0.0,3.23,13.11
2020,10,13,90.64,5.51,0.0,4.33,14.95
2020,10,14,90.17,7.88,0.01,3.72,13.88
2020,10,15,91.26,5.91,0.01,3.05,7.31
2020,10,16,90.71,5.34,0.0,2.81,8.33
2020,10,17,90.08,5.4,0.3,4.46,11.58
2020,10,18,91.04,4.02,1.23,2.87,1.56
2020,10,19,90.58,4.12,0.01,3.6,5.84
2020,10,20,90.35,5.23,0.0,4.39,8.94
2020,10,21,90.31,5.13,0.09,5.25,9.4
2020,10,22,90.37,7.66,0.32,4.03,3.64
2020,10,23,91.5,4.81,0.12,2.08,0.44
2020,10,24,90.56,5.3,0.73,2.38,-1.1
2020,10,25,91.28,6.85,4.94,1.95,-4.51
2020,10,26,91.46,4.15,0.13,1.34,-5.88
2020,10,27,90.86,4.16,0.0,1.46,-3.5
2020,10,28,90.57,5.58,0.0,3.42,1.65
2020,10,29,90.8,3.89,0.0,4.15,4.29
2020,10,30,90.65,4.51,0.0,4.58,8.9
2020,10,31,90.85,6.58,0.0,3.54,8.34
2020,11,1,91.79,3.52,0.0,2.69,4.7
2020,11,2,91.21,3.65,0.0,3.36,9.86
2020,11,3,90.52,3.45,0.0,3.54,12.13
2020,11,4,90.63,4.84,0.0,4.03,14.33
2020,11,5,91.09,4.16,0.0,4.46,13.69
2020,11,6,90.1,6.55,0.0,4.39,15.15
2020,11,7,89.36,9.22,0.0,5.62,17.47
2020,11,8,89.12,9.03,0.69,5.13,14.03
2020,11,9,89.99,5.64,3.05,3.85,2.12
2020,11,10,89.99,4.45,2.4,2.26,-0.49
2020,11,11,90.27,5.59,0.0,2.26,1.84
2020,11,12,90.73,4.17,0.0,2.5,-1.95
2020,11,13,90.15,6.01,0.0,2.69,1.33
2020,11,14,89.31,7.88,0.02,2.87,3.69
2020,11,15,90.59,6.38,0.0,2.38,3.64
2020,11,16,91.2,4.87,0.0,3.3,6.48
2020,11,17,91.04,4.94,0.0,3.48,7.45
2020,11,18,90.01,4.14,0.0,3.42,9.93
2020,11,19,90.4,6.54,0.0,3.97,10.73
2020,11,20,91.66,2.97,0.0,2.87,7.23
2020,11,21,91.49,4.41,0.0,3.6,4.24
2020,11,22,91.43,4.16,0.0,1.89,1.19
2020,11,23,89.96,6.48,0.44,4.39,4.3
2020,11,24,89.98,6.58,0.43,2.99,2.65
2020,11,25,90.09,4.59,0.0,2.38,2.08
2020,11,26,90.51,4.17,0.0,2.93,2.09
2020,11,27,91.12,4.35,0.0,2.5,0.69
2020,11,28,90.63,4.17,0.0,2.32,1.87
2020,11,29,91.55,6.59,0.0,1.77,-1.85
2020,11,30,90.76,3.16,0.0,1.89,-1.3
2020,12,1,90.45,7.52,0.0,2.62,0.73
2020,12,2,91.51,7.43,0.0,2.56,-1.6
2020,12,3,91.09,4.15,0.0,1.77,-1.09
2020,12,4,90.94,5.05,0.0,2.2,1.76
2020,12,5,91.28,5.1,0.0,2.56,1.83
2020,12,6,90.91,3.45,0.0,2.32,1.99
2020,12,7,91.05,5.65,0.0,2.14,2.22
2020,12,8,90.86,5.13,0.0,2.2,4.18
2020,12,9,90.47,4.27,0.0,2.81,5.99
2020,12,10,90.34,6.48,0.1,3.05,1.73
2020,12,11,90.34,5.62,0.44,2.69,-0.88
2020,12,12,90.52,2.07,0.02,2.2,-1.95
2020,12,13,90.97,3.95,0.0,1.95,-3.18
2020,12,14,90.53,6.27,0.99,2.08,-2.74
2020,12,15,90.46,2.82,3.3,2.2,-5.11
2020,12,16,90.3,4.62,0.0,2.26,-2.67
2020,12,17,90.16,4.5,0.0,2.62,-0.57
2020,12,18,90.2,5.51,0.0,3.17,-0.38
2020,12,19,90.54,5.34,0.0,2.87,0.33
2020,12,20,90.28,6.06,0.0,2.81,1.64
2020,12,21,90.57,4.0,0.07,3.97,2.25
2020,12,22,89.3,5.63,0.65,3.91,3.63
2020,12,23,90.25,12.64,0.29,1.46,-3.91
2020,12,24,90.63,7.8,0.0,2.01,-0.55
2020,12,25,90.48,4.77,0.0,2.14,0.05
2020,12,26,89.81,3.45,0.02,2.38,1.31
2020,12,27,90.24,5.84,0.07,3.23,1.63
2020,12,28,91.08,3.15,2.6,2.99,-0.95
2020,12,29,90.26,6.6,2.88,2.56,-3.4
2020,12,30,90.65,4.45,0.0,1.89,-4.22
2020,12,31,90.42,2.79,0.0,2.01,-2.48
2021,1,1,90.65,3.87,0.0,2.44,-1.71
2021,1,2,90.26,4.62,0.0,2.56,-0.99
2021,1,3,89.94,4.91,0.0,2.99,0.74
2021,1,4,90.63,4.59,0.0,3.05,0.25
2021,1,5,90.0,5.03,0.21,3.6,1.8
2021,1,6,90.77,6.71,0.0,2.44,-0.26
2021,1,7,91.0,2.73,0.0,2.87,-1.56
2021,1,8,91.14,2.7,0.02,3.23,-1.34
2021,1,9,91.32,2.09,0.03,2.99,-1.24
2021,1,10,91.39,2.58,0.01,2.81,-1.35
2021,1,11,90.99,4.76,0.0,2.14,-0.96
2021,1,12,90.66,4.91,0.0,2.14,0.37
2021,1,13,89.84,8.23,0.07,3.23,5.71
2021,1,14,90.29,14.22,0.01,1.77,1.87
2021,1,15,90.43,11.95,0.0,1.59,-1.75
2021,1,16,90.33,7.3,0.14,2.56,1.23
2021,1,17,90.31,5.18,0.0,2.2,0.08
2021,1,18,90.41,6.79,0.02,2.99,0.51
2021,1,19,91.39,5.35,0.0,2.14,-1.9
2021,1,20,90.35,5.63,0.0,1.89,0.19
2021,1,21,90.35,4.77,0.0,2.2,0.49
2021,1,22,90.58,5.8,0.02,2.26,-1.25
2021,1,23,90.01,6.16,0.29,2.5,-1.51
2021,1,24,90.16,4.13,0.2,2.14,-2.48
2021,1,25,89.63,5.24,5.96,2.14,-4.52
2021,1,26,90.35,4.16,1.18,1.71,-6.79
2021,1,27,91.07,3.81,0.05,1.65,-7.43
2021,1,28,90.92,4.12,0.0,2.2,-4.55
2021,1,29,89.79,1.76,0.0,3.11,-2.69
2021,1,30,89.69,6.58,0.1,2.99,-1.54
2021,1,31,91.32,4.38,0.02,2.81,-1.6
2021,2,1,91.05,3.45,0.0,2.87,0.11
2021,2,2,90.41,3.33,0.0,3.11,1.38
2021,2,3,89.53,4.51,0.38,4.21,5.11
2021,2,4,90.01,7.17,0.01,2.2,-0.58
2021,2,5,89.77,4.42,2.15,2.44,0.23
2021,2,6,90.26,5.25,5.68,1.59,-5.94
2021,2,7,89.98,6.27,1.04,1.59,-6.96
2021,2,8,90.55,2.2,0.05,0.85,-12.56
2021,2,9,90.85,2.3,0.0,1.04,-10.57
2021,2,10,91.03,3.24,0.0,0.98,-10.7
2021,2,11,91.18,3.83,0.15,0.79,-13.39
2021,2,12,91.24,3.29,2.21,0.61,-16.95
2021,2,13,91.15,1.74,3.14,0.61,-16.27
2021,2,14,91.54,2.62,0.75,0.49,-19.24
2021,2,15,90.68,3.38,0.01,0.49,-20.78
2021,2,16,89.75,6.25,0.01,0.92,-13.88
2021,2,17,90.37,2.15,0.0,1.59,-10.33
2021,2,18,91.26,2.98,0.02,1.65,-8.68
2021,2,19,90.71,3.81,0.14,2.08,-6.26
2021,2,20,90.1,4.06,0.07,2.75,-2.24
2021,2,21,90.28,7.12,0.0,2.44,-0.31
2021,2,22,90.29,7.23,0.0,2.99,3.41
2021,2,23,89.93,7.28,0.0,3.05,5.08
2021,2,24,90.98,4.8,0.0,2.26,0.8
2021,2,25,91.09,4.44,0.0,2.32,0.59
2021,2,26,89.8,5.92,0.0,1.77,1.48
2021,2,27,89.6,5.07,0.0,2.14,1.76
2021,2,28,90.64,6.11,0.0,1.83,-0.53
2021,3,1,91.16,4.54,0.0,2.08,2.55
2021,3,2,90.43,4.17,0.0,2.44,5.19
2021,3,3,90.44,3.23,0.0,2.69,6.64
2021,3,4,90.54,4.78,0.0,2.87,6.6
2021,3,5,91.13,3.06,0.0,3.23,7.83
2021,3,6,90.63,6.79,0.0,2.93,8.4
2021,3,7,90.52,3.13,0.0,3.6,10.32
2021,3,8,90.37,5.21,0.0,4.15,8.81
2021,3,9,89.65,5.58,0.01,3.97,12.4
2021,3,10,89.71,7.15,1.17,3.54,3.84
2021,3,11,90.85,2.95,0.0,2.44,3.99
2021,3,12,91.28,5.4,0.2,2.62,5.19
2021,3,13,90.69,6.66,34.46,4.46,2.44
2021,3,14,89.71,9.72,29.96,4.21,0.02
2021,3,15,89.81,3.66,3.21,3.48,-1.93
2021,3,16,90.05,3.79,0.13,3.05,-3.97
2021,3,17,90.64,6.38,0.1,2.87,-3.95
2021,3,18,91.41,3.66,0.0,2.81,-2.62
2021,3,19,91.19,5.93,0.0,3.6,2.19
2021,3,20,90.17,8.62,0.0,4.46,7.73
2021,3,21,90.13,6.2,0.04,4.15,6.78
2021,3,22,90.05,4.23,0.79,3.91,4.2
2021,3,23,89.71,9.57,1.29,3.85,2.69
2021,3,24,90.11,5.59,0.01,3.54,5.25
2021,3,25,89.62,5.99,0.03,3.72,6.56
2021,3,26,89.8,3.34,1.89,4.7,4.89
2021,3,27,90.7,6.34,0.05,3.54,5.72
2021,3,28,90.64,5.21,0.0,3.36,9.2
2021,3,29,89.27,7.7,0.0,2.99,14.08
2021,3,30,90.62,4.99,0.0,1.77,3.77
2021,3,31,91.66,4.31,0.0,1.71,2.73
2021,4,1,91.19,5.88,0.0,2.69,7.39
2021,4,2,90.38,3.44,0.0,3.23,13.68
2021,4,3,90.73,4.57,0.0,4.03,15.75
2021,4,4,90.19,2.22,0.0,5.37,17.69
2021,4,5,89.35,3.31,0.0,5.68,19.33
2021,4,6,89.18,8.66,0.05,6.41,11.45
2021,4,7,89.91,11.39,1.6,3.42,6.98
2021,4,8,89.48,5.53,0.0,3.11,11.19
2021,4,9,90.05,8.25,0.11,3.42,6.0
2021,4,10,89.84,3.78,0.0,2.5,9.41
2021,4,11,89.79,9.63,0.0,2.81,8.79
2021,4,12,90.69,5.96,0.0,2.14,6.64
2021,4,13,91.06,4.38,0.06,2.2,6.49
2021,4,14,91.17,3.65,0.08,2.62,4.54
2021,4,15,90.84,3.73,6.47,3.48,2.84
2021,4,16,90.79,5.29,3.99,3.85,2.27
2021,4,17,90.94,4.41,0.08,3.36,3.83
2021,4,18,90.46,3.81,0.0,3.23,8.76
2021,4,19,90.8,6.43,1.75,2.75,0.48
2021,4,20,91.05,5.8,0.02,2.08,0.54
2021,4,21,91.03,3.14,0.0,2.26,4.26
2021,4,22,89.91,6.61,0.03,3.78,6.4
2021,4,23,89.91,4.68,0.0,3.23,10.09
2021,4,24,90.3,4.71,0.03,4.21,9.87
2021,4,25,89.37,4.4,0.0,5.37,16.98
2021,4,26,88.82,4.0,0.0,5.92,20.4
2021,4,27,89.63,8.79,8.45,7.63,13.29
2021,4,28,90.41,5.22,13.78,6.1,10.63
2021,4,29,91.04,4.35,0.0,4.76,15.09
2021,4,30,90.76,4.67,0.0,5.74,19.9
2021,5,1,89.51,4.41,0.0,6.65,22.28
2021,5,2,89.11,6.18,6.14,8.18,16.48
2021,5,3,90.31,7.64,0.05,5.0,10.85
2021,5,4,90.66,3.26,0.07,4.09,13.94
2021,5,5,90.82,5.43,0.29,4.52,13.75
2021,5,6,91.21,2.91,0.0,4.7,14.8
2021,5,7,90.33,5.82,0.0,6.71,17.89
2021,5,8,89.63,7.46,0.01,7.26,14.71
2021,5,9,90.64,4.8,0.0,3.72,11.58
2021,5,10,90.98,2.3,3.41,4.7,8.03
2021,5,11,91.3,2.51,0.66,4.03,9.52
2021,5,12,91.35,5.16,0.6,4.64,11.58
2021,5,13,90.82,6.03,4.54,6.1,15.91
2021,5,14,90.62,3.2,0.25,7.26,15.26
2021,5,15,90.44,3.13,11.17,9.52,17.11
2021,5,16,90.27,3.15,8.14,10.62,17.36
2021,5,17,90.37,5.11,6.84,9.77,15.01
2021,5,18,90.17,5.16,3.24,9.95,17.43
2021,5,19,90.11,5.41,3.31,9.89,18.01
2021,5,20,89.87,8.91,0.71,10.25,20.7
2021,5,21,90.18,10.78,0.18,11.23,22.92
2021,5,22,90.78,4.88,11.05,12.82,19.4
2021,5,23,90.43,8.06,19.41,13.0,20.4
2021,5,24,90.34,4.51,0.74,8.48,18.59
2021,5,25,90.45,4.12,0.1,6.04,19.52
2021,5,26,90.52,6.12,10.56,10.31,18.43
2021,5,27,90.59,6.7,1.78,7.81,16.66
2021,5,28,90.85,4.13,0.99,6.41,13.13
2021,5,29,90.72,5.19,4.7,8.67,14.34
2021,5,30,90.99,3.68,6.94,8.54,14.61
2021,5,31,91.16,3.32,0.77,7.32,16.9
2021,6,1,90.89,3.02,0.18,6.96,17.15
2021,6,2,90.51,1.86,0.0,7.57,19.97
2021,6,3,90.37,3.48,0.0,9.16,23.05
2021,6,4,90.19,5.38,0.0,9.83,24.87
2021,6,5,89.76,5.83,0.0,10.62,25.84
2021,6,6,89.61,5.14,0.0,11.78,27.3
2021,6,7,89.86,4.88,0.0,13.49,26.87
2021,6,8,90.21,6.88,0.29,13.79,24.7
2021,6,9,90.47,5.28,0.26,15.01,27.05
2021,6,10,90.0,7.46,0.01,15.56,29.64
2021,6,11,90.42,6.2,0.0,6.35,24.05
2021,6,12,90.73,5.34,0.0,6.9,24.3
2021,6,13,90.75,4.74,0.71,12.21,26.05
2021,6,14,90.72,4.75,0.7,12.27,29.65
2021,6,15,90.65,5.48,0.0,10.74,31.11
2021,6,16,90.34,4.52,0.0,9.52,31.89
2021,6,17,90.11,3.21,0.56,10.74,30.47
2021,6,18,90.2,4.21,0.0,10.56,27.97
2021,6,19,90.05,4.76,3.16,10.68,24.96
2021,6,20,89.93,6.34,2.4,10.07,23.79
2021,6,21,90.69,4.12,3.34,7.57,21.29
2021,6,22,89.91,4.16,0.0,8.61,27.01
2021,6,23,89.69,4.43,0.03,10.07,29.23
2021,6,24,90.16,4.84,5.38,12.27,24.41
2021,6,25,90.12,2.52,16.57,12.88,22.36
2021,6,26,90.36,4.77,0.06,9.89,21.85
2021,6,27,90.65,2.41,3.93,9.64,21.71
2021,6,28,90.91,2.98,1.94,9.52,21.07
2021,6,29,91.08,2.77,0.02,10.13,22.62
2021,6,30,90.94,3.44,0.56,11.41,23.1
2021,7,1,90.89,4.15,0.87,11.29,22.98
2021,7,2,90.87,4.91,0.0,11.29,24.51
2021,7,3,90.44,6.61,0.24,13.18,27.62
2021,7,4,90.31,3.45,0.1,12.88,30.01
2021,7,5,90.48,4.54,0.03,13.18,29.7
2021,7,6,90.59,4.34,3.5,13.85,26.23
2021,7,7,90.64,3.26,0.06,11.17,26.96
2021,7,8,90.03,6.66,0.06,9.95,30.19
2021,7,9,90.2,3.65,0.98,11.72,30.84
2021,7,10,90.78,7.17,3.66,10.68,23.89
2021,7,11,90.9,3.34,0.0,8.91,24.55
2021,7,12,90.69,3.24,0.0,9.03,26.29
2021,7,13,90.53,4.71,1.99,11.47,27.22
2021,7,14,90.41,4.27,0.14,12.21,25.1
2021,7,15,90.53,2.86,0.0,10.8,25.73
2021,7,16,90.42,5.83,6.97,13.79,26.49
2021,7,17,90.74,4.3,1.96,13.67,27.23
2021,7,18,91.03,4.56,2.0,14.22,27.24
2021,7,19,91.12,4.44,0.0,13.31,27.68
2021,7,20,90.91,5.6,0.0,9.77,26.62
2021,7,21,90.57,6.74,0.0,10.44,27.4
2021,7,22,90.44,4.52,0.0,10.62,30.55
2021,7,23,90.35,4.12,0.28,10.5,31.68
2021,7,24,90.66,5.38,0.14,11.6,29.24
2021,7,25,90.72,4.66,0.36,13.79,27.15
2021,7,26,90.56,4.91,0.02,14.22,29.6
2021,7,27,90.64,4.88,0.0,13.31,31.36
2021,7,28,90.54,6.12,0.0,11.78,33.69
2021,7,29,90.77,5.6,0.0,13.0,32.3
2021,7,30,90.61,4.01,3.27,13.55,31.32
2021,7,31,91.1,4.98,2.18,11.47,24.72
2021,8,1,91.3,3.13,0.0,8.24,25.78
2021,8,2,90.93,3.68,0.0,8.61,27.23
2021,8,3,90.56,4.38,0.0,8.79,28.79
2021,8,4,90.62,2.88,1.01,11.66,24.51
2021,8,5,90.51,3.52,0.03,9.52,28.8
2021,8,6,90.02,5.9,0.27,9.09,30.71
2021,8,7,89.91,2.65,0.1,10.62,28.94
2021,8,8,89.94,3.2,0.0,8.36,30.44
2021,8,9,89.96,4.72,0.97,7.75,30.94
2021,8,10,90.23,3.93,0.05,9.03,29.73
2021,8,11,90.23,4.6,0.0,9.03,29.19
2021,8,12,90.66,5.34,0.0,8.54,26.77
2021,8,13,91.18,4.03,0.17,8.48,27.23
2021,8,14,91.07,6.74,1.3,12.63,26.44
2021,8,15,90.47,6.14,0.12,12.15,28.52
2021,8,16,90.21,4.93,0.01,12.21,28.67
2021,8,17,90.0,6.43,0.0,11.6,28.58
2021,8,18,90.15,7.97,0.0,12.27,28.13
2021,8,19,90.1,7.55,56.47,14.89,25.23
2021,8,20,90.01,5.5,9.16,10.8,21.15
2021,8,21,90.65,3.44,0.0,8.42,18.99
2021,8,22,90.15,4.32,0.04,12.51,23.47
2021,8,23,90.04,2.29,0.63,15.5,25.51
2021,8,24,90.14,3.33,0.36,13.0,27.05
2021,8,25,90.83,5.66,1.12,12.94,24.23
2021,8,26,90.37,2.74,5.69,14.1,25.65
2021,8,27,90.07,4.0,0.0,10.56,26.54
2021,8,28,90.16,5.14,0.57,12.57,26.73
2021,8,29,90.82,4.66,0.44,8.91,22.23
2021,8,30,90.06,4.97,0.01,12.7,26.08
2021,8,31,89.85,3.99,0.02,11.54,24.69
2021,9,1,89.93,7.14,11.63,13.18,25.78
2021,9,2,90.06,4.83,6.28,13.85,24.14
2021,9,3,90.63,2.77,5.51,10.62,20.76
2021,9,4,90.69,2.09,2.27,10.86,22.08
2021,9,5,90.57,3.48,1.58,9.16,22.0
2021,9,6,90.26,3.41,0.0,6.77,23.97
2021,9,7,90.7,5.55,0.0,7.08,21.21
2021,9,8,90.86,3.02,0.14,7.75,22.07
2021,9,9,90.56,2.6,0.0,8.79,21.88
2021,9,10,90.34,3.67,0.0,8.12,25.37
2021,9,11,90.23,4.0,0.29,9.03,27.05
2021,9,12,90.62,3.35,0.21,10.68,24.93
2021,9,13,90.28,4.48,0.01,9.89,23.37
2021,9,14,90.6,3.2,0.34,8.97,21.48
2021,9,15,90.19,6.55,0.0,9.83,23.23
2021,9,16,89.81,5.84,5.23,10.19,26.54
2021,9,17,91.08,6.13,0.51,7.02,17.75
2021,9,18,90.61,6.8,0.0,10.56,24.21
2021,9,19,89.76,3.73,0.11,9.46,26.33
2021,9,20,90.48,8.05,0.21,6.35,17.3
2021,9,21,91.68,3.99,0.37,5.19,15.02
2021,9,22,91.11,4.34,0.0,4.82,17.01
2021,9,23,90.32,4.28,0.0,5.0,20.12
2021,9,24,90.84,5.09,0.0,6.35,17.79
2021,9,25,90.54,5.52,0.0,6.29,19.8
2021,9,26,89.98,3.85,0.0,5.86,22.93
2021,9,27,90.13,3.63,0.0,6.16,23.42
2021,9,28,89.82,5.61,0.0,8.54,22.84
2021,9,29,90.03,5.28,21.39,10.01,21.01
2021,9,30,90.92,5.69,2.54,7.63,13.87
2021,10,1,90.83,3.29,0.02,7.45,16.16
2021,10,2,90.84,3.4,0.0,7.39,16.22
2021,10,3,90.75,2.59,0.0,5.37,16.95
2021,10,4,90.9,3.48,0.0,5.37,18.01
2021,10,5,91.04,4.15,0.0,5.55,17.46
2021,10,6,90.64,6.1,0.0,6.9,17.04
2021,10,7,90.41,2.84,0.0,8.54,17.94
2021,10,8,90.23,3.91,0.0,7.93,20.32
2021,10,9,89.52,6.53,0.0,7.32,19.13
2021,10,10,89.81,5.66,0.0,5.13,14.68
2021,10,11,89.87,3.16,0.0,4.46,14.67
2021,10,12,89.47,10.28,10.36,6.96,13.95
2021,10,13,89.46,8.84,0.0,3.91,8.93
2021,10,14,90.4,3.47,1.07,4.03,5.73
2021,10,15,91.07,5.24,0.0,3.11,6.28
2021,10,16,91.25,3.73,0.0,3.66,9.3
2021,10,17,90.72,4.62,0.0,3.97,12.44
2021,10,18,89.9,3.57,0.0,5.19,12.0
2021,10,19,89.76,4.84,0.3,6.84,13.4
2021,10,20,90.8,7.22,0.06,3.72,6.33
2021,10,21,91.0,2.5,0.0,4.27,8.67
2021,10,22,90.34,3.79,0.0,4.7,11.9
2021,10,23,89.75,4.11,0.01,6.41,10.38
2021,10,24,89.95,5.0,0.05,5.74,10.82
2021,10,25,90.3,5.94,0.0,5.13,8.37
2021,10,26,88.99,8.31,3.77,6.84,12.06
2021,10,27,89.85,9.83,0.24,4.27,9.04
2021,10,28,90.69,10.15,0.0,3.17,8.21
2021,10,29,90.62,3.27,0.0,3.85,9.45
2021,10,30,90.37,6.78,0.0,4.52,9.67
2021,10,31,91.33,3.07,5.46,3.54,5.12
2021,11,1,91.47,2.11,4.27,3.72,0.87
2021,11,2,91.37,3.37,0.01,4.09,2.34
2021,11,3,91.1,2.8,0.0,4.46,4.59
2021,11,4,90.6,3.67,0.0,4.64,7.64
2021,11,5,90.42,3.25,0.0,4.64,10.36
2021,11,6,90.44,3.25,0.0,4.76,10.62
2021,11,7,90.13,3.54,0.0,4.52,11.62
2021,11,8,90.99,5.57,0.0,4.39,7.88
2021,11,9,90.89,3.87,0.0,3.97,7.03
2021,11,10,90.11,5.44,0.22,4.33,7.51
2021,11,11,90.5,9.22,0.01,2.08,4.45
2021,11,12,90.98,8.06,0.0,2.01,-0.26
2021,11,13,90.48,5.77,0.0,3.91,8.51
2021,11,14,90.53,4.8,0.0,3.6,7.92
2021,11,15,90.22,5.41,0.0,4.39,12.52
2021,11,16,89.56,5.75,0.0,3.91,10.85
2021,11,17,91.1,6.76,0.0,1.59,1.37
2021,11,18,91.35,4.7,0.0,1.65,0.65
2021,11,19,90.3,2.84,0.0,2.75,2.3
2021,11,20,90.6,3.39,0.0,3.17,5.12
2021,11,21,91.36,4.43,0.0,2.87,2.37
2021,11,22,90.86,3.98,0.0,2.56,4.99
2021,11,23,89.63,3.28,0.0,2.56,7.39
2021,11,24,90.51,6.92,0.0,2.87,3.15
2021,11,25,91.38,3.91,0.0,2.32,0.78
2021,11,26,90.45,4.38,0.0,2.99,7.15
2021,11,27,90.83,5.3,0.0,3.54,5.32
2021,11,28,90.84,4.21,0.0,4.03,4.63
2021,11,29,90.53,4.35,0.0,4.46,8.51
2021,11,30,90.76,3.75,0.0,5.07,7.73
2021,12,1,90.48,5.2,0.0,4.15,9.02
2021,12,2,90.34,4.5,0.0,5.07,11.58
2021,12,3,90.78,4.6,0.0,4.33,7.26
2021,12,4,90.59,6.09,0.0,3.54,3.74
2021,12,5,90.1,8.38,0.0,2.87,3.71
2021,12,6,90.88,5.62,0.0,1.46,-3.62
2021,12,7,90.04,3.4,0.0,2.14,-1.1
2021,12,8,89.51,3.62,0.0,3.3,3.03
2021,12,9,89.35,7.02,0.01,3.23,5.58
2021,12,10,89.41,8.48,1.01,2.56,-1.5
2021,12,11,90.32,5.43,0.0,1.77,-1.75
2021,12,12,90.06,3.16,0.0,2.01,1.62
2021,12,13,90.44,3.34,0.0,2.81,2.28
2021,12,14,89.91,3.08,0.0,3.23,3.73
2021,12,15,88.87,9.95,1.5,3.6,3.42
2021,12,16,90.25,5.3,0.0,1.65,-0.81
2021,12,17,90.33,5.09,0.0,2.01,-1.2
2021,12,18,91.2,4.44,0.0,1.28,-4.49
2021,12,19,90.35,4.22,0.0,1.95,-0.47
2021,12,20,90.76,5.04,0.0,2.26,-1.73
2021,12,21,90.24,4.97,0.0,2.56,0.78
2021,12,22,89.98,4.21,0.0,2.2,1.4
2021,12,23,89.51,4.85,0.0,2.56,4.36
2021,12,24,88.75,4.66,0.0,3.78,4.35
2021,12,25,89.67,4.19,0.07,2.75,2.05
2021,12,26,89.09,6.41,0.0,2.93,3.01
2021,12,27,89.46,6.78,0.0,1.46,-0.7
2021,12,28,89.07,5.38,0.0,1.59,-2.72
2021,12,29,89.62,3.27,0.0,1.4,-3.63
2021,12,30,89.19,3.73,0.0,2.08,-1.13
2021,12,31,89.32,6.07,3.03,1.77,-5.18
2022,1,1,90.46,5.56,2.02,0.85,-13.38
2022,1,2,90.81,4.85,0.0,1.46,-6.4
2022,1,3,90.46,3.72,0.0,2.26,-2.09
2022,1,4,89.66,7.74,0.0,2.32,0.65
2022,1,5,90.62,5.55,4.18,0.98,-10.38
2022,1,6,90.86,4.57,0.74,0.79,-12.86
2022,1,7,89.63,6.33,0.0,1.83,-5.33
2022,1,8,89.88,4.6,0.18,3.11,-2.52
2022,1,9,91.79,4.28,0.0,1.95,-5.61
2022,1,10,91.72,4.76,0.0,2.26,-1.7
2022,1,11,91.06,4.91,0.0,2.44,-0.39
2022,1,12,90.88,5.03,0.09,2.99,1.28
2022,1,13,90.7,4.32,0.0,3.78,2.91
2022,1,14,90.6,11.22,0.0,2.87,-0.07
2022,1,15,91.22,4.73,0.0,1.95,-2.42
2022,1,16,90.5,5.6,0.0,3.05,0.86
2022,1,17,90.05,4.03,0.0,3.05,1.37
2022,1,18,89.89,5.89,0.0,2.99,2.55
2022,1,19,91.52,6.66,0.02,1.04,-5.98
2022,1,20,91.48,4.61,0.05,1.16,-7.3
2022,1,21,90.87,4.6,0.12,2.56,-3.96
2022,1,22,91.11,5.89,0.0,2.75,-0.44
2022,1,23,90.38,5.73,0.0,2.81,2.0
2022,1,24,90.16,5.45,0.2,2.87,0.26
2022,1,25,91.08,2.41,1.67,2.26,-2.48
2022,1,26,90.64,5.31,0.0,2.2,-1.7
2022,1,27,91.3,4.45,0.0,2.44,-1.77
2022,1,28,91.3,5.13,0.0,1.77,-1.38
2022,1,29,90.66,5.55,0.0,1.95,0.73
2022,1,30,90.39,3.67,0.0,2.38,0.78
2022,1,31,89.65,4.47,0.0,2.44,1.16
2022,2,1,90.49,5.77,0.09,1.65,-2.63
2022,2,2,91.35,5.26,0.18,0.79,-9.35
2022,2,3,91.38,3.78,0.0,0.92,-9.95
2022,2,4,91.4,4.59,0.0,1.65,-4.49
2022,2,5,90.53,5.44,0.0,2.26,0.83
2022,2,6,91.16,5.98,0.0,2.81,0.48
2022,2,7,90.96,5.66,0.0,2.38,1.86
2022,2,8,90.6,7.48,0.0,2.38,3.86
2022,2,9,90.59,5.55,0.0,3.36,2.93
2022,2,10,90.06,6.03,0.01,4.09,5.26
2022,2,11,90.64,7.9,0.13,2.99,0.25
2022,2,12,91.28,6.44,0.01,1.59,-0.46
2022,2,13,90.94,4.45,0.0,2.14,1.41
2022,2,14,90.71,5.47,0.0,2.69,2.48
2022,2,15,89.49,3.27,0.0,2.93,2.83
2022,2,16,90.04,7.44,0.45,2.2,-1.7
2022,2,17,90.88,5.88,0.0,1.22,-2.01
2022,2,18,90.7,6.38,0.0,2.44,2.44
2022,2,19,90.55,6.92,0.0,2.56,2.54
2022,2,20,89.58,5.34,0.0,2.93,7.47
2022,2,21,89.73,8.33,0.03,1.77,-4.89
2022,2,22,91.2,8.97,0.13,0.55,-12.99
2022,2,23,91.54,4.05,0.88,0.67,-12.09
2022,2,24,90.97,2.37,1.27,0.85,-9.58
2022,2,25,91.42,2.77,0.09,1.28,-6.56
2022,2,26,91.33,4.41,0.0,1.4,-3.16
2022,2,27,91.14,4.85,0.0,1.71,0.05
2022,2,28,90.82,5.04,0.0,2.44,5.17
2022,3,1,90.69,5.25,0.0,3.66,9.35
