Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"QCL","Crops and livestock products","840","United States of America","5510","Production","0116","Rye","2013","2013","t","193710","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","0116","Rye","2014","2014","ha","104410","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","0116","Rye","2014","2014","100 g/ha","17490","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","0116","Rye","2014","2014","t","182610","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","0116","Rye","2015","2015","ha","145690","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","0116","Rye","2015","2015","100 g/ha","20043","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","0116","Rye","2015","2015","t","292010","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","0116","Rye","2016","2016","ha","166326","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","0116","Rye","2016","2016","100 g/ha","17458","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","0116","Rye","2016","2016","t","290379","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","0116","Rye","2017","2017","ha","121410","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","0116","Rye","2017","2017","100 g/ha","21449","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","0116","Rye","2017","2017","t","260410","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","0116","Rye","2018","2018","ha","110480","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","0116","Rye","2018","2018","100 g/ha","19386","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","0116","Rye","2018","2018","t","214180","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","0116","Rye","2019","2019","ha","125450","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","0116","Rye","2019","2019","100 g/ha","21507","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","0116","Rye","2019","2019","t","269810","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","0116","Rye","2020","2020","ha","133550","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","0116","Rye","2020","2020","100 g/ha","21934","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","0116","Rye","2020","2020","t","292930","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","0116","Rye","2021","2021","ha","118980","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","0116","Rye","2021","2021","100 g/ha","20939","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","0116","Rye","2021","2021","t","249130","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","0116","Rye","2022","2022","ha","138000","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","0116","Rye","2022","2022","100 g/ha","22642","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","0116","Rye","2022","2022","t","312460","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","01446","Safflower seed","1980","1980","ha","58000","E","Estimated value",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01446","Safflower seed","1980","1980","100 g/ha","18103","E","Estimated value",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","01446","Safflower seed","1980","1980","t","105000","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","01446","Safflower seed","1981","1981","ha","51000","E","Estimated value",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01446","Safflower seed","1981","1981","100 g/ha","18039","E","Estimated value",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","01446","Safflower seed","1981","1981","t","92000","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","01446","Safflower seed","1982","1982","ha","61260","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01446","Safflower seed","1982","1982","100 g/ha","17658","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","01446","Safflower seed","1982","1982","t","108171","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","01446","Safflower seed","1983","1983","ha","47000","E","Estimated value",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01446","Safflower seed","1983","1983","100 g/ha","18085","E","Estimated value",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","01446","Safflower seed","1983","1983","t","85000","E","Estimated value",""
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","01446","Safflower seed","1984","1984","ha","71000","E","Estimated value",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01446","Safflower seed","1984","1984","100 g/ha","18113","E","Estimated value",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","01446","Safflower seed","1984","1984","t","128600","E","Estimated value",""
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","01446","Safflower seed","1985","1985","ha","78000","E","Estimated value",""
