Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description
QCL,Crops and livestock products,840,United States of America,5510,Production,1499.02,Tung nuts,2016,2016,t,0.0,M,"Missing value (data cannot exist, not applicable)"
QCL,Crops and livestock products,840,United States of America,5312,Area harvested,1499.02,Tung nuts,2017,2017,ha,0.0,M,"Missing value (data cannot exist, not applicable)"
QCL,Crops and livestock products,840,United States of America,5510,Production,1499.02,Tung nuts,2017,2017,t,0.0,M,"Missing value (data cannot exist, not applicable)"
QCL,Crops and livestock products,840,United States of America,5312,Area harvested,1499.02,Tung nuts,2018,2018,ha,0.0,M,"Missing value (data cannot exist, not applicable)"
QCL,Crops and livestock products,840,United States of America,5510,Production,1499.02,Tung nuts,2018,2018,t,0.0,M,"Missing value (data cannot exist, not applicable)"
QCL,Crops and livestock products,840,United States of America,5312,Area harvested,1499.02,Tung nuts,2019,2019,ha,0.0,M,"Missing value (data cannot exist, not applicable)"
QCL,Crops and livestock products,840,United States of America,5510,Production,1499.02,Tung nuts,2019,2019,t,0.0,M,"Missing value (data cannot exist, not applicable)"
QCL,Crops and livestock products,840,United States of America,5312,Area harvested,1499.02,Tung nuts,2020,2020,ha,0.0,M,"Missing value (data cannot exist, not applicable)"
QCL,Crops and livestock products,840,United States of America,5510,Production,1499.02,Tung nuts,2020,2020,t,0.0,M,"Missing value (data cannot exist, not applicable)"
QCL,Crops and livestock products,840,United States of America,5312,Area harvested,1499.02,Tung nuts,2021,2021,ha,0.0,M,"Missing value (data cannot exist, not applicable)"
QCL,Crops and livestock products,840,United States of America,5510,Production,1499.02,Tung nuts,2021,2021,t,0.0,M,"Missing value (data cannot exist, not applicable)"
QCL,Crops and livestock products,840,United States of America,5312,Area harvested,1499.02,Tung nuts,2022,2022,ha,0.0,M,"Missing value (data cannot exist, not applicable)"
QCL,Crops and livestock products,840,United States of America,5510,Production,1499.02,Tung nuts,2022,2022,t,0.0,M,"Missing value (data cannot exist, not applicable)"
QCL,Crops and livestock products,840,United States of America,5312,Area harvested,1970.0,Unmanufactured tobacco,1980,1980,ha,372700.0,A,Official figure
QCL,Crops and livestock products,840,United States of America,5419,Yield,1970.0,Unmanufactured tobacco,1980,1980,100 g/ha,21739.0,A,Official figure
QCL,Crops and livestock products,840,United States of America,5510,Production,1970.0,Unmanufactured tobacco,1980,1980,t,810200.0,A,Official figure
QCL,Crops and livestock products,840,United States of America,5312,Area harvested,1970.0,Unmanufactured tobacco,1981,1981,ha,395200.0,A,Official figure
QCL,Crops and livestock products,840,United States of America,5419,Yield,1970.0,Unmanufactured tobacco,1981,1981,100 g/ha,23685.0,A,Official figure
QCL,Crops and livestock products,840,United States of America,5510,Production,1970.0,Unmanufactured tobacco,1981,1981,t,936030.0,A,Official figure
QCL,Crops and livestock products,840,United States of America,5312,Area harvested,1970.0,Unmanufactured tobacco,1982,1982,ha,369500.0,A,Official figure
QCL,Crops and livestock products,840,United States of America,5419,Yield,1970.0,Unmanufactured tobacco,1982,1982,100 g/ha,24484.0,A,Official figure
QCL,Crops and livestock products,840,United States of America,5510,Production,1970.0,Unmanufactured tobacco,1982,1982,t,904680.0,A,Official figure
QCL,Crops and livestock products,840,United States of America,5312,Area harvested,1970.0,Unmanufactured tobacco,1983,1983,ha,319380.0,A,Official figure
QCL,Crops and livestock products,840,United States of America,5419,Yield,1970.0,Unmanufactured tobacco,1983,1983,100 g/ha,20295.0,A,Official figure
QCL,Crops and livestock products,840,United States of America,5510,Production,1970.0,Unmanufactured tobacco,1983,1983,t,648170.0,A,Official figure
QCL,Crops and livestock products,840,United States of America,5312,Area harvested,1970.0,Unmanufactured tobacco,1984,1984,ha,320400.0,A,Official figure
QCL,Crops and livestock products,840,United States of America,5419,Yield,1970.0,Unmanufactured tobacco,1984,1984,100 g/ha,24463.0,A,Official figure
QCL,Crops and livestock products,840,United States of America,5510,Production,1970.0,Unmanufactured tobacco,1984,1984,t,783790.0,A,Official figure
QCL,Crops and livestock products,840,United States of America,5312,Area harvested,1970.0,Unmanufactured tobacco,1985,1985,ha,278430.0,A,Official figure
QCL,Crops and livestock products,840,United States of America,5419,Yield,1970.0,Unmanufactured tobacco,1985,1985,100 g/ha,24626.0,A,Official figure
QCL,Crops and livestock products,840,United States of America,5510,Production,1970.0,Unmanufactured tobacco,1985,1985,t,685660.0,A,Official figure
QCL,Crops and livestock products,840,United States of America,5312,Area harvested,1970.0,Unmanufactured tobacco,1986,1986,ha,235000.0,A,Official figure
QCL,Crops and livestock products,840,United States of America,5419,Yield,1970.0,Unmanufactured tobacco,1986,1986,100 g/ha,22468.0,A,Official figure
QCL,Crops and livestock products,840,United States of America,5510,Production,1970.0,Unmanufactured tobacco,1986,1986,t,528000.0,A,Official figure
QCL,Crops and livestock products,840,United States of America,5312,Area harvested,1970.0,Unmanufactured tobacco,1987,1987,ha,237300.0,A,Official figure
QCL,Crops and livestock products,840,United States of America,5419,Yield,1970.0,Unmanufactured tobacco,1987,1987,100 g/ha,22725.0,A,Official figure
QCL,Crops and livestock products,840,United States of America,5510,Production,1970.0,Unmanufactured tobacco,1987,1987,t,539260.0,A,Official figure
QCL,Crops and livestock products,840,United States of America,5312,Area harvested,1970.0,Unmanufactured tobacco,1988,1988,ha,256600.0,A,Official figure
QCL,Crops and livestock products,840,United States of America,5419,Yield,1970.0,Unmanufactured tobacco,1988,1988,100 g/ha,24209.0,A,Official figure
QCL,Crops and livestock products,840,United States of America,5510,Production,1970.0,Unmanufactured tobacco,1988,1988,t,621200.0,A,Official figure
QCL,Crops and livestock products,840,United States of America,5312,Area harvested,1970.0,Unmanufactured tobacco,1989,1989,ha,274460.0,A,Official figure
QCL,Crops and livestock products,840,United States of America,5419,Yield,1970.0,Unmanufactured tobacco,1989,1989,100 g/ha,22595.0,A,Official figure
QCL,Crops and livestock products,840,United States of America,5510,Production,1970.0,Unmanufactured tobacco,1989,1989,t,620150.0,A,Official figure
QCL,Crops and livestock products,840,United States of America,5312,Area harvested,1970.0,Unmanufactured tobacco,1990,1990,ha,296760.0,A,Official figure
QCL,Crops and livestock products,840,United States of America,5419,Yield,1970.0,Unmanufactured tobacco,1990,1990,100 g/ha,24859.0,A,Official figure
QCL,Crops and livestock products,840,United States of America,5510,Production,1970.0,Unmanufactured tobacco,1990,1990,t,737710.0,A,Official figure
QCL,Crops and livestock products,840,United States of America,5312,Area harvested,1970.0,Unmanufactured tobacco,1991,1991,ha,309051.0,A,Official figure
QCL,Crops and livestock products,840,United States of America,5419,Yield,1970.0,Unmanufactured tobacco,1991,1991,100 g/ha,24428.0,A,Official figure
QCL,Crops and livestock products,840,United States of America,5510,Production,1970.0,Unmanufactured tobacco,1991,1991,t,754942.0,A,Official figure
QCL,Crops and livestock products,840,United States of America,5312,Area harvested,1970.0,Unmanufactured tobacco,1992,1992,ha,317452.0,A,Official figure
QCL,Crops and livestock products,840,United States of America,5419,Yield,1970.0,Unmanufactured tobacco,1992,1992,100 g/ha,24600.0,A,Official figure
QCL,Crops and livestock products,840,United States of America,5510,Production,1970.0,Unmanufactured tobacco,1992,1992,t,780933.0,A,Official figure
QCL,Crops and livestock products,840,United States of America,5312,Area harvested,1970.0,Unmanufactured tobacco,1993,1993,ha,302060.0,A,Official figure
QCL,Crops and livestock products,840,United States of America,5419,Yield,1970.0,Unmanufactured tobacco,1993,1993,100 g/ha,24226.0,A,Official figure
QCL,Crops and livestock products,840,United States of America,5510,Production,1970.0,Unmanufactured tobacco,1993,1993,t,731785.0,A,Official figure
QCL,Crops and livestock products,840,United States of America,5312,Area harvested,1970.0,Unmanufactured tobacco,1994,1994,ha,271571.0,A,Official figure
QCL,Crops and livestock products,840,United States of America,5419,Yield,1970.0,Unmanufactured tobacco,1994,1994,100 g/ha,26438.0,A,Official figure
QCL,Crops and livestock products,840,United States of America,5510,Production,1970.0,Unmanufactured tobacco,1994,1994,t,717986.0,A,Official figure
QCL,Crops and livestock products,840,United States of America,5312,Area harvested,1970.0,Unmanufactured tobacco,1995,1995,ha,268519.0,A,Official figure
QCL,Crops and livestock products,840,United States of America,5419,Yield,1970.0,Unmanufactured tobacco,1995,1995,100 g/ha,21452.0,A,Official figure
QCL,Crops and livestock products,840,United States of America,5510,Production,1970.0,Unmanufactured tobacco,1995,1995,t,576018.0,A,Official figure
QCL,Crops and livestock products,840,United States of America,5312,Area harvested,1970.0,Unmanufactured tobacco,1996,1996,ha,296659.0,A,Official figure
QCL,Crops and livestock products,840,United States of America,5419,Yield,1970.0,Unmanufactured tobacco,1996,1996,100 g/ha,23221.0,A,Official figure
QCL,Crops and livestock products,840,United States of America,5510,Production,1970.0,Unmanufactured tobacco,1996,1996,t,688869.0,A,Official figure
QCL,Crops and livestock products,840,United States of America,5312,Area harvested,1970.0,Unmanufactured tobacco,1997,1997,ha,338411.0,A,Official figure
QCL,Crops and livestock products,840,United States of America,5419,Yield,1970.0,Unmanufactured tobacco,1997,1997,100 g/ha,23957.0,A,Official figure
QCL,Crops and livestock products,840,United States of America,5510,Production,1970.0,Unmanufactured tobacco,1997,1997,t,810746.0,A,Official figure
QCL,Crops and livestock products,840,United States of America,5312,Area harvested,1970.0,Unmanufactured tobacco,1998,1998,ha,290411.0,A,Official figure
QCL,Crops and livestock products,840,United States of America,5419,Yield,1970.0,Unmanufactured tobacco,1998,1998,100 g/ha,23114.0,A,Official figure
QCL,Crops and livestock products,840,United States of America,5510,Production,1970.0,Unmanufactured tobacco,1998,1998,t,671264.0,A,Official figure
QCL,Crops and livestock products,840,United States of America,5312,Area harvested,1970.0,Unmanufactured tobacco,1999,1999,ha,261897.0,A,Official figure
QCL,Crops and livestock products,840,United States of America,5419,Yield,1970.0,Unmanufactured tobacco,1999,1999,100 g/ha,22389.0,A,Official figure
QCL,Crops and livestock products,840,United States of America,5510,Production,1970.0,Unmanufactured tobacco,1999,1999,t,586352.0,A,Official figure
QCL,Crops and livestock products,840,United States of America,5312,Area harvested,1970.0,Unmanufactured tobacco,2000,2000,ha,189968.0,A,Official figure
QCL,Crops and livestock products,840,United States of America,5419,Yield,1970.0,Unmanufactured tobacco,2000,2000,100 g/ha,25149.0,A,Official figure
QCL,Crops and livestock products,840,United States of America,5510,Production,1970.0,Unmanufactured tobacco,2000,2000,t,477750.0,A,Official figure
QCL,Crops and livestock products,840,United States of America,5312,Area harvested,1970.0,Unmanufactured tobacco,2001,2001,ha,175023.0,A,Official figure
QCL,Crops and livestock products,840,United States of America,5419,Yield,1970.0,Unmanufactured tobacco,2001,2001,100 g/ha,25690.0,A,Official figure
QCL,Crops and livestock products,840,United States of America,5510,Production,1970.0,Unmanufactured tobacco,2001,2001,t,449641.0,A,Official figure
QCL,Crops and livestock products,840,United States of America,5312,Area harvested,1970.0,Unmanufactured tobacco,2002,2002,ha,172926.0,A,Official figure
QCL,Crops and livestock products,840,United States of America,5419,Yield,1970.0,Unmanufactured tobacco,2002,2002,100 g/ha,22850.0,A,Official figure
QCL,Crops and livestock products,840,United States of America,5510,Production,1970.0,Unmanufactured tobacco,2002,2002,t,395132.0,A,Official figure
QCL,Crops and livestock products,840,United States of America,5312,Area harvested,1970.0,Unmanufactured tobacco,2003,2003,ha,166387.0,A,Official figure
QCL,Crops and livestock products,840,United States of America,5419,Yield,1970.0,Unmanufactured tobacco,2003,2003,100 g/ha,21879.0,A,Official figure
QCL,Crops and livestock products,840,United States of America,5510,Production,1970.0,Unmanufactured tobacco,2003,2003,t,364033.0,A,Official figure
QCL,Crops and livestock products,840,United States of America,5312,Area harvested,1970.0,Unmanufactured tobacco,2004,2004,ha,165132.0,A,Official figure
QCL,Crops and livestock products,840,United States of America,5419,Yield,1970.0,Unmanufactured tobacco,2004,2004,100 g/ha,24224.0,A,Official figure
QCL,Crops and livestock products,840,United States of America,5510,Production,1970.0,Unmanufactured tobacco,2004,2004,t,400010.0,A,Official figure
QCL,Crops and livestock products,840,United States of America,5312,Area harvested,1970.0,Unmanufactured tobacco,2005,2005,ha,120224.0,A,Official figure
QCL,Crops and livestock products,840,United States of America,5419,Yield,1970.0,Unmanufactured tobacco,2005,2005,100 g/ha,24336.0,A,Official figure
QCL,Crops and livestock products,840,United States of America,5510,Production,1970.0,Unmanufactured tobacco,2005,2005,t,292572.0,A,Official figure
QCL,Crops and livestock products,840,United States of America,5312,Area harvested,1970.0,Unmanufactured tobacco,2006,2006,ha,137189.0,A,Official figure
QCL,Crops and livestock products,840,United States of America,5419,Yield,1970.0,Unmanufactured tobacco,2006,2006,100 g/ha,24067.0,A,Official figure
